id_test,ID,animal,Family,clade,doi,contributor_name,collection_date,country,seedlot,substrate,p1,p2b,Coastal,Forest,Grassland,Manmade,Wetlands,Schrubland,Habitat_level.3,Tmean,Alternating,Light,cold_str,warm_str,Scarification,Fire,Germinated,Germinable,Germination,mass
9545,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Finch-Savage, W. (1998). ""Nuclear Replication Activity During Seed Development, Dormancy Breakage and Germination in Three Tree Species: Norway Maple (Acer platanoidesL.), Sycamore (Acer pseudoplatanusL.) and Cherry (Prunus aviumL.)."" Annals of Botany 81(4): 519-526.","Fernández-Pascual, Eduardo",1994,GB,"Prunus avium Wild 1994 Wellsbourne, UK NA UK 52.1833333333333 -1.58333333333333 NA NA",soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",14,1,1,1,0,0,0,80,100,0.8,915.7624626
9546,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Bujarska-Borkowska, B. and P. Chmielarz (2010). ""Stratification, germination and emergence of mazzard seeds following 15- or 20-year storage."" Forestry 83(2): 189-194.","Fernández-Pascual, Eduardo",1985,PL,"Prunus avium Wild 1985 KÃ³rnik Arboretum, KÃ³rnik, Poland NA Poland 52.25 17.1 NA NA",soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",9,1,NA,1,0,0,0,156,200,0.78,915.7624626
9547,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Bujarska-Borkowska, B. and P. Chmielarz (2010). ""Stratification, germination and emergence of mazzard seeds following 15- or 20-year storage."" Forestry 83(2): 189-194.","Fernández-Pascual, Eduardo",1985,PL,"Prunus avium Wild 1985 KÃ³rnik Arboretum, KÃ³rnik, Poland NA Poland 52.25 17.1 NA NA",soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",11.5,1,NA,1,0,0,0,156,200,0.78,915.7624626
9548,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Esen, D., et al. (2009). ""EFFECTS OF CITRIC ACID PRESOAKING AND STRATIFICATION ON GERMINATION BEHAVIOR OF PRUNUS AVIUM L. SEED."" Pakistan Journal of Botany 41(5): 2529-2535.","Fernández-Pascual, Eduardo",2003,TR,Prunus avium Wild 2003 Four merged populations from the western Black Sea region of Turkey NA Turkey 41.2 33.55 NA NA,soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",11.5,1,NA,1,0,0,0,156,400,0.39,915.7624626
9550,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Finch-Savage, W. (1998). ""Nuclear Replication Activity During Seed Development, Dormancy Breakage and Germination in Three Tree Species: Norway Maple (Acer platanoidesL.), Sycamore (Acer pseudoplatanusL.) and Cherry (Prunus aviumL.)."" Annals of Botany 81(4): 519-526.","Fernández-Pascual, Eduardo",1994,GB,"Prunus avium Wild 1994 Wellsbourne, UK NA UK 52.1833333333333 -1.58333333333333 NA NA",soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",20,0,NA,0,0,0,0,0,100,0,915.7624626
9551,Prunus avium,Prunus_avium,Rosaceae,Rosids,"Bujarska-Borkowska, B. and P. Chmielarz (2010). ""Stratification, germination and emergence of mazzard seeds following 15- or 20-year storage."" Forestry 83(2): 189-194.","Fernández-Pascual, Eduardo",1985,PL,"Prunus avium Wild 1985 KÃ³rnik Arboretum, KÃ³rnik, Poland NA Poland 52.25 17.1 NA NA",soil,0,1,0,1,0,0,0,1,"Acidophilous Quercus forest, Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Coniferous plantation of non site-native trees, Fagus forest on non-acid soils, Ravine forest, Southern European mountain Betula and Populus tremula forest on mineral soils, Taxus baccata forest, Temperate and submediterranean thermophilous deciduous forest, Temperate forest clearing scrub, Temperate hardwood riparian forest",3,0,NA,1,0,0,0,156,200,0.78,915.7624626
9560,Prunus spinosa,Prunus_spinosa,Rosaceae,Rosids,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Prunus spinosa L.                                                                            wild native NA K_86310 NA United-Kingdom NA NA NA NA,agar,1,0,0,1,0,0,0,1,"Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Corylus avellana scrub, Ilex aquifolium forest, Low steppic scrub, Lowland to montane temperate and submediterranean Juniperus scrub, Mediterranean thermophilous deciduous forest, Spartium junceum scrub, Submediterranean pseudomaquis, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate and submediterranean thermophilous deciduous forest, Temperate and submediterranean thorn scrub, Temperate forest clearing scrub, Temperate hardwood riparian forest",16,1,1,1,1,1,0,1,10,0.1,154.4407642
9561,Prunus spinosa,Prunus_spinosa,Rosaceae,Rosids,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Prunus spinosa L.                                                                            wild native NA K_86310 NA United-Kingdom NA NA NA NA,agar,1,0,0,1,0,0,0,1,"Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Corylus avellana scrub, Ilex aquifolium forest, Low steppic scrub, Lowland to montane temperate and submediterranean Juniperus scrub, Mediterranean thermophilous deciduous forest, Spartium junceum scrub, Submediterranean pseudomaquis, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate and submediterranean thermophilous deciduous forest, Temperate and submediterranean thorn scrub, Temperate forest clearing scrub, Temperate hardwood riparian forest",15,1,1,1,1,1,0,10,10,1,154.4407642
9554,Prunus spinosa,Prunus_spinosa,Rosaceae,Rosids,"Iakovoglou, V. and K. Radoglou (2015). ""Breaking seed dormancy of three orthodox Mediterranean Rosaceae species."" J Environ Biol 36(2): 345-349.","Fernández-Pascual, Eduardo",2010,GR,"Prunus spinosa Wild 2010 Lachana, Greece NA Greece 40.95 23.2 NA NA",other,1,0,0,1,0,0,0,1,"Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Corylus avellana scrub, Ilex aquifolium forest, Low steppic scrub, Lowland to montane temperate and submediterranean Juniperus scrub, Mediterranean thermophilous deciduous forest, Spartium junceum scrub, Submediterranean pseudomaquis, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate and submediterranean thermophilous deciduous forest, Temperate and submediterranean thorn scrub, Temperate forest clearing scrub, Temperate hardwood riparian forest",15,0,1,1,0,0,0,10,100,0.1,154.4407642
9559,Prunus spinosa,Prunus_spinosa,Rosaceae,Rosids,"Iakovoglou, V. and K. Radoglou (2015). ""Breaking seed dormancy of three orthodox Mediterranean Rosaceae species."" J Environ Biol 36(2): 345-349.","Fernández-Pascual, Eduardo",2010,GR,"Prunus spinosa Wild 2010 Lachana, Greece NA Greece 40.95 23.2 NA NA",other,1,0,0,1,0,0,0,1,"Broadleaved deciduous plantation of non site-native trees, Carpinus and Quercus mesic deciduous forest, Corylus avellana scrub, Ilex aquifolium forest, Low steppic scrub, Lowland to montane temperate and submediterranean Juniperus scrub, Mediterranean thermophilous deciduous forest, Spartium junceum scrub, Submediterranean pseudomaquis, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate and submediterranean thermophilous deciduous forest, Temperate and submediterranean thorn scrub, Temperate forest clearing scrub, Temperate hardwood riparian forest",15,0,1,1,0,0,0,0,100,0,154.4407642
